timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
564453,Llanto,320,0.921875,0.078125,515628,0.92,66.9,62.0
565882,Llanto,320,0.996094,0.0,515628,0.92,66.9,62.0
567305,Llanto,320,0.996094,0.003906,515628,1.0,44.7,46.0
568713,Llanto,320,0.996094,0.0,515628,0.93,45.1,43.0
570142,Llanto,320,0.996094,0.0,515628,0.93,45.1,43.0
571563,Ruido,320,0.132812,0.867188,515628,1.02,53.5,57.0
572978,Llanto,320,0.9375,0.0625,515628,0.99,45.0,46.0
574398,Ruido,320,0.101562,0.898438,515628,1.06,85.0,5.0
575824,Ruido,320,0.0,0.996094,515628,1.06,85.0,5.0
577239,Llanto,320,0.996094,0.0,515628,1.02,45.1,61.0
578661,Llanto,320,0.996094,0.0,515628,0.95,45.3,44.0
580083,Ruido,320,0.039062,0.960938,515628,0.95,45.3,44.0
581496,Ruido,320,0.011719,0.988281,515628,0.98,45.3,44.0
582919,Llanto,320,0.996094,0.0,515628,0.93,45.1,41.0
584407,Llanto,320,0.996094,0.0,515628,0.98,61.5,61.0
585759,Llanto,320,0.992188,0.007812,515628,0.98,61.5,61.0
587179,Llanto,320,0.996094,0.0,515628,0.91,45.3,44.0
588613,Llanto,320,0.996094,0.0,515628,0.99,72.5,77.0
590027,Ruido,320,0.214844,0.785156,515628,0.99,72.5,77.0
591441,Llanto,320,0.910156,0.089844,515628,0.95,53.5,54.0
592864,Ruido,320,0.101562,0.898438,515628,1.06,45.0,46.0
594275,Llanto,320,0.996094,0.0,515628,1.06,45.0,46.0
595699,Ruido,320,0.003906,0.996094,515628,1.02,44.9,48.0
597125,Llanto,320,0.996094,0.003906,515628,0.54,45.4,41.0
598533,Llanto,320,0.960938,0.039062,515628,0.99,63.0,70.0
599958,Llanto,320,0.867188,0.132812,515628,0.99,63.0,70.0
